Sample,taxa,abundance
GF1_C_mom_d32,Peptoniphilus_harei,3.56341
GF1_C_mom_d32,Clostridium_paraputrificum,3.41216
GF1_C_mom_d32,Varibaculum_cambriense,2.57628
GF1_C_mom_d32,Enterococcus_faecalis,1.89193
GF1_C_mom_d32,Proteus_mirabilis,1.1683
GF1_C_mom_d32,Klebsiella_aerogenes,0.98224
GF1_C_mom_d32,Klebsiella_michiganensis,0.93844
GF1_C_mom_d32,Escherichia_coli,0.81903
GF1_C_mom_d32,Clostridium_sp_7_2_43FAA,0.3717
GF1_C_mom_d32,Finegoldia_magna,0.15966
GF1_C_mom_d32,Citrobacter_freundii,0.07098
GF1_C10,Clostridium_perfringens,31.0113
GF1_C10,Clostridium_innocuum,21.12827
GF1_C10,Clostridioides_difficile,13.88596
GF1_C10,Clostridium_neonatale,11.92088
GF1_C10,Klebsiella_oxytoca,6.81167
GF1_C10,Citrobacter_amalonaticus,2.82062
GF1_C10,Veillonella_parvula,2.81619
GF1_C10,Clostridium_paraputrificum,2.81108
GF1_C10,Enterococcus_faecalis,2.3865
GF1_C10,Campylobacter_ureolyticus,1.4866
GF1_C10,Peptoniphilus_harei,1.33202
GF1_C10,Finegoldia_magna,0.57738
GF1_C10,Proteus_mirabilis,0.31227
GF1_C10,Clostridium_sp_7_2_43FAA,0.30906
GF1_C10,Klebsiella_michiganensis,0.1568
GF1_C10,Klebsiella_aerogenes,0.12672
GF1_C10,Varibaculum_cambriense,0.10668
GF1_C14,Clostridium_perfringens,35.97655
GF1_C14,Clostridium_innocuum,21.65192
GF1_C14,Clostridium_neonatale,11.65118
GF1_C14,Clostridioides_difficile,8.94059
GF1_C14,Veillonella_parvula,4.73888
GF1_C14,Clostridium_paraputrificum,3.54877
GF1_C14,Enterococcus_faecalis,2.39429
GF1_C14,Klebsiella_michiganensis,2.11026
GF1_C14,Peptoniphilus_harei,1.83133
GF1_C14,Proteus_mirabilis,1.49587
GF1_C14,Varibaculum_cambriense,1.44912
GF1_C14,Klebsiella_aerogenes,0.87228
GF1_C14,Campylobacter_ureolyticus,0.7504
GF1_C14,Klebsiella_oxytoca,0.63071
GF1_C14,Citrobacter_freundii,0.56698
GF1_C14,Citrobacter_amalonaticus,0.52107
GF1_C14,Escherichia_coli,0.34075
GF1_C14,Clostridium_sp_7_2_43FAA,0.33536
GF1_C14,Citrobacter_youngae,0.10403
GF1_C14,Finegoldia_magna,0.08965
GF1_C17,Clostridium_perfringens,35.75625
GF1_C17,Clostridium_innocuum,22.00848
GF1_C17,Clostridium_neonatale,13.38156
GF1_C17,Clostridioides_difficile,11.54865
GF1_C17,Veillonella_parvula,3.87555
GF1_C17,Clostridium_paraputrificum,3.09149
GF1_C17,Enterococcus_faecalis,2.00809
GF1_C17,Klebsiella_michiganensis,1.58175
GF1_C17,Varibaculum_cambriense,1.34234
GF1_C17,Peptoniphilus_harei,1.3173
GF1_C17,Klebsiella_aerogenes,1.04407
GF1_C17,Proteus_mirabilis,0.86401
GF1_C17,Campylobacter_ureolyticus,0.54906
GF1_C17,Clostridium_sp_7_2_43FAA,0.37771
GF1_C17,Citrobacter_amalonaticus,0.36501
GF1_C17,Finegoldia_magna,0.35592
GF1_C17,Escherichia_coli,0.1967
GF1_C17,Citrobacter_freundii,0.14038
GF1_C17,Klebsiella_oxytoca,0.12345
GF1_C17,Citrobacter_youngae,0.07223
GF1_C25,Clostridium_perfringens,44.20948
GF1_C25,Clostridium_innocuum,19.98492
GF1_C25,Clostridium_neonatale,9.02304
GF1_C25,Clostridioides_difficile,7.82061
GF1_C25,Clostridium_paraputrificum,3.69277
GF1_C25,Veillonella_parvula,2.81354
GF1_C25,Enterococcus_faecalis,1.92148
GF1_C25,Citrobacter_amalonaticus,1.83102
GF1_C25,Peptoniphilus_harei,1.551
GF1_C25,Klebsiella_aerogenes,1.52254
GF1_C25,Varibaculum_cambriense,1.51305
GF1_C25,Klebsiella_michiganensis,1.17114
GF1_C25,Clostridium_sp_7_2_43FAA,0.96769
GF1_C25,Campylobacter_ureolyticus,0.95486
GF1_C25,Proteus_mirabilis,0.60839
GF1_C25,Finegoldia_magna,0.28838
GF1_C25,Citrobacter_freundii,0.12609
GF1_C4_d39,Clostridium_sp_7_2_43FAA,43.19383
GF1_C4_d39,Clostridium_innocuum,18.18167
GF1_C4_d39,Enterococcus_faecalis,13.23708
GF1_C4_d39,Klebsiella_aerogenes,10.13473
GF1_C4_d39,Clostridioides_difficile,9.27728
GF1_C4_d39,Clostridium_neonatale,5.13588
GF1_C4_d39,Clostridium_paraputrificum,0.83953
GF1_C6_d39,Clostridium_sp_7_2_43FAA,30.60744
GF1_C6_d39,Clostridium_innocuum,28.50523
GF1_C6_d39,Enterococcus_faecalis,19.34285
GF1_C6_d39,Klebsiella_aerogenes,12.66602
GF1_C6_d39,Clostridioides_difficile,4.73869
GF1_C6_d39,Clostridium_neonatale,3.29662
GF1_C6_d39,Klebsiella_oxytoca,0.66881
GF1_C6_d39,Klebsiella_pneumoniae,0.17434
GF1_C7_d39,Clostridium_innocuum,31.28764
GF1_C7_d39,Enterococcus_faecalis,26.35101
GF1_C7_d39,Clostridium_sp_7_2_43FAA,22.17225
GF1_C7_d39,Klebsiella_aerogenes,10.55101
GF1_C7_d39,Clostridioides_difficile,6.48611
GF1_C7_d39,Clostridium_neonatale,2.27162
GF1_C7_d39,Klebsiella_oxytoca,0.82037
GF1_C7_d39,Clostridium_paraputrificum,0.05998
GF1_INOC_GF1,Klebsiella_aerogenes,54.90441
GF1_INOC_GF1,Veillonella_parvula,11.39934
GF1_INOC_GF1,Enterococcus_faecalis,8.95423
GF1_INOC_GF1,Clostridium_neonatale,8.2785
GF1_INOC_GF1,Clostridium_perfringens,4.52963
GF1_INOC_GF1,Clostridium_innocuum,4.33475
GF1_INOC_GF1,Clostridioides_difficile,3.41741
GF1_INOC_GF1,Clostridium_paraputrificum,2.29921
GF1_INOC_GF1,Klebsiella_pneumoniae,0.47167
GF1_INOC_GF1,Proteus_mirabilis,0.44602
GF1_INOC_GF1,Streptococcus_salivarius,0.35091
GF1_INOC_GF1,Klebsiella_oxytoca,0.17194
GF1_INOC_GF1,Escherichia_coli,0.14156
GF1_INOC_GF1,Staphylococcus_epidermidis,0.07161
GF1_INOC_GF1,Veillonella_dispar,0.06103
GF1_INOC_GF1,Citrobacter_freundii,0.05649
GF1_INOC_GF1,Varibaculum_cambriense,0.05614
GF1_INOC_GF1,Finegoldia_magna,0.03714
GF1_INOC_GF1,Citrobacter_youngae,0.01257
GF1_INOC_GF1,Clostridium_sp_7_2_43FAA,0.00543
GF10_A_DAM_D0,Klebsiella_aerogenes,68.08031
GF10_A_DAM_D0,Veillonella_parvula,7.59296
GF10_A_DAM_D0,Enterococcus_faecalis,7.54146
GF10_A_DAM_D0,Clostridium_neonatale,4.98111
GF10_A_DAM_D0,Clostridioides_difficile,3.97532
GF10_A_DAM_D0,Clostridium_innocuum,3.84636
GF10_A_DAM_D0,Clostridium_perfringens,3.08428
GF10_A_DAM_D0,Clostridium_paraputrificum,0.8643
GF10_A_DAM_D0,Streptococcus_salivarius,0.03391
GF10_A1_COLON_D35,Klebsiella_aerogenes,81.42365
GF10_A1_COLON_D35,Enterococcus_faecalis,9.10604
GF10_A1_COLON_D35,Veillonella_parvula,4.14397
GF10_A1_COLON_D35,Clostridioides_difficile,2.93352
GF10_A1_COLON_D35,Clostridium_neonatale,1.07194
GF10_A1_COLON_D35,Clostridium_perfringens,0.68328
GF10_A1_COLON_D35,Clostridium_innocuum,0.6376
GF10_A1_d101,Klebsiella_aerogenes,73.90847
GF10_A1_d101,Enterococcus_faecalis,24.66459
GF10_A1_d101,Escherichia_coli,0.58676
GF10_A1_d101,Klebsiella_pneumoniae,0.51793
GF10_A1_d101,Clostridioides_difficile,0.32224
GF10_A1_d104_colon,Clostridium_perfringens,57.83302
GF10_A1_d104_colon,Clostridium_innocuum,30.47976
GF10_A1_d104_colon,Clostridioides_difficile,6.88464
GF10_A1_d104_colon,Escherichia_coli,3.15043
GF10_A1_d104_colon,Clostridium_sp_7_2_43FAA,1.65215
GF10_A1_d127_colon,Clostridium_perfringens,28.48625
GF10_A1_d127_colon,Clostridium_innocuum,17.03481
GF10_A1_d127_colon,Clostridioides_difficile,17.03045
GF10_A1_d127_colon,Klebsiella_michiganensis,14.77636
GF10_A1_d127_colon,Clostridium_neonatale,8.79376
GF10_A1_d127_colon,Veillonella_parvula,5.58121
GF10_A1_d127_colon,Clostridium_paraputrificum,2.32147
GF10_A1_d127_colon,Escherichia_coli,1.5152
GF10_A1_d127_colon,Enterococcus_faecalis,1.38359
GF10_A1_d127_colon,Proteus_mirabilis,1.34868
GF10_A1_d127_colon,Citrobacter_amalonaticus,0.63765
GF10_A1_d127_colon,Clostridium_sp_7_2_43FAA,0.56027
GF10_A1_d127_colon,Klebsiella_pneumoniae,0.16614
GF10_A1_d127_colon,Klebsiella_oxytoca,0.16003
GF10_A1_d127_colon,Citrobacter_freundii,0.11251
GF10_A1_d127_colon,Klebsiella_aerogenes,0.09163
GF10_A1_D32,Clostridium_innocuum,20.07998
GF10_A1_D32,Clostridium_neonatale,17.5349
GF10_A1_D32,Klebsiella_aerogenes,16.75273
GF10_A1_D32,Clostridium_perfringens,15.15833
GF10_A1_D32,Clostridioides_difficile,8.16035
GF10_A1_D32,Enterococcus_faecalis,6.90207
GF10_A1_D32,Veillonella_parvula,5.96891
GF10_A1_D32,Klebsiella_michiganensis,4.31413
GF10_A1_D32,Proteus_mirabilis,1.53518
GF10_A1_D32,Clostridium_paraputrificum,1.36657
GF10_A1_D32,Klebsiella_oxytoca,0.63752
GF10_A1_D32,Citrobacter_amalonaticus,0.54584
GF10_A1_D32,Clostridium_sp_7_2_43FAA,0.47509
GF10_A1_D32,Klebsiella_pneumoniae,0.2624
GF10_A1_D32,Peptoniphilus_harei,0.23631
GF10_A1_D32,Campylobacter_ureolyticus,0.0697
GF10_A1_D34,Klebsiella_aerogenes,88.73132
GF10_A1_D34,Enterococcus_faecalis,5.8081
GF10_A1_D34,Clostridium_perfringens,2.63295
GF10_A1_D34,Klebsiella_michiganensis,1.62455
GF10_A1_D34,Clostridioides_difficile,0.82409
GF10_A1_D34,Clostridium_paraputrificum,0.20216
GF10_A1_D34,Klebsiella_pneumoniae,0.10607
GF10_A1_D34,Clostridium_neonatale,0.07075
GF10_A1_d77,Klebsiella_aerogenes,94.25334
GF10_A1_d77,Enterococcus_faecalis,5.74666
GF10_A1_d79,Klebsiella_aerogenes,100
GF10_A1_d80_colon,Klebsiella_aerogenes,69.46602
GF10_A1_d80_colon,Enterococcus_faecalis,14.06572
GF10_A1_d80_colon,Clostridioides_difficile,12.44228
GF10_A1_d80_colon,Escherichia_coli,2.54081
GF10_A1_d80_colon,Klebsiella_oxytoca,0.85223
GF10_A1_d80_colon,Clostridium_innocuum,0.63293
GF10_A2_COLON_D35,Enterococcus_faecalis,100
GF10_A2_d101,Klebsiella_aerogenes,100
GF10_A2_d103,Klebsiella_aerogenes,97.80008
GF10_A2_d103,Enterococcus_faecalis,2.04913
GF10_A2_d103,Clostridioides_difficile,0.15079
GF10_A2_d104_colon,Klebsiella_aerogenes,91.31347
GF10_A2_d104_colon,Enterococcus_faecalis,4.11575
GF10_A2_d104_colon,Escherichia_coli,2.97899
GF10_A2_d104_colon,Clostridioides_difficile,1.18491
GF10_A2_d104_colon,Klebsiella_pneumoniae,0.33778
GF10_A2_d104_colon,Clostridium_innocuum,0.0691
GF10_A2_d127_colon,Klebsiella_aerogenes,100
GF10_A2_D32,Clostridium_innocuum,25.76183
GF10_A2_D32,Clostridium_neonatale,18.47387
GF10_A2_D32,Clostridium_perfringens,10.91491
GF10_A2_D32,Klebsiella_aerogenes,10.10218
GF10_A2_D32,Enterococcus_faecalis,8.59217
GF10_A2_D32,Veillonella_parvula,7.82784
GF10_A2_D32,Clostridioides_difficile,7.36683
GF10_A2_D32,Klebsiella_michiganensis,4.92766
GF10_A2_D32,Proteus_mirabilis,1.77991
GF10_A2_D32,Escherichia_coli,1.12087
GF10_A2_D32,Clostridium_paraputrificum,1.11199
GF10_A2_D32,Citrobacter_amalonaticus,0.9568
GF10_A2_D32,Clostridium_sp_7_2_43FAA,0.52531
GF10_A2_D32,Peptoniphilus_harei,0.22497
GF10_A2_D32,Klebsiella_pneumoniae,0.20381
GF10_A2_D32,Campylobacter_ureolyticus,0.10904
GF10_A2_D33,Klebsiella_aerogenes,93.88484
GF10_A2_D33,Enterococcus_faecalis,2.44982
GF10_A2_D33,Clostridium_perfringens,1.9037
GF10_A2_D33,Clostridioides_difficile,1.45968
GF10_A2_D33,Clostridium_innocuum,0.13743
GF10_A2_D33,Escherichia_coli,0.09868
GF10_A2_D33,Clostridium_paraputrificum,0.06585
GF10_A2_D34,Klebsiella_aerogenes,75.83685
GF10_A2_D34,Clostridium_perfringens,8.44848
GF10_A2_D34,Enterococcus_faecalis,4.36083
GF10_A2_D34,Clostridium_innocuum,3.1799
GF10_A2_D34,Clostridioides_difficile,3.16467
GF10_A2_D34,Clostridium_neonatale,1.67707
GF10_A2_D34,Veillonella_parvula,1.16145
GF10_A2_D34,Klebsiella_michiganensis,0.79807
GF10_A2_D34,Proteus_mirabilis,0.68335
GF10_A2_D34,Klebsiella_oxytoca,0.25087
GF10_A2_D34,Clostridium_paraputrificum,0.22268
GF10_A2_D34,Klebsiella_pneumoniae,0.21578
GF10_A2_d77,Klebsiella_aerogenes,91.34202
GF10_A2_d77,Enterococcus_faecalis,8.65798
GF10_A2_d79,Klebsiella_aerogenes,100
GF10_A3_COLON_D35,Enterococcus_faecalis,100
GF10_A3_d104_colon,Clostridium_innocuum,37.1432
GF10_A3_d104_colon,Clostridium_perfringens,17.71344
GF10_A3_d104_colon,Klebsiella_michiganensis,9.47938
GF10_A3_d104_colon,Clostridioides_difficile,8.4164
GF10_A3_d104_colon,Clostridium_neonatale,6.39294
GF10_A3_d104_colon,Clostridium_sp_7_2_43FAA,4.97729
GF10_A3_d104_colon,Veillonella_parvula,4.51583
GF10_A3_d104_colon,Klebsiella_aerogenes,4.37232
GF10_A3_d104_colon,Clostridium_paraputrificum,2.24324
GF10_A3_d104_colon,Enterococcus_faecalis,1.13702
GF10_A3_d104_colon,Peptoniphilus_harei,1.09863
GF10_A3_d104_colon,Citrobacter_amalonaticus,0.56674
GF10_A3_d104_colon,Citrobacter_freundii,0.56442
GF10_A3_d104_colon,Varibaculum_cambriense,0.35403
GF10_A3_d104_colon,Proteus_mirabilis,0.34888
GF10_A3_d104_colon,Citrobacter_youngae,0.30499
GF10_A3_d104_colon,Escherichia_coli,0.23283
GF10_A3_d104_colon,Klebsiella_oxytoca,0.12599
GF10_A3_d104_colon,Gemella_asaccharolytica,0.01245
GF10_A3_D33,Klebsiella_aerogenes,96.61965
GF10_A3_D33,Enterococcus_faecalis,1.85936
GF10_A3_D33,Clostridioides_difficile,0.87464
GF10_A3_D33,Clostridium_innocuum,0.64635
GF10_A3_D34,Klebsiella_aerogenes,82.62353
GF10_A3_D34,Clostridium_perfringens,5.83335
GF10_A3_D34,Enterococcus_faecalis,4.20296
GF10_A3_D34,Clostridium_innocuum,2.2589
GF10_A3_D34,Clostridioides_difficile,2.06213
GF10_A3_D34,Clostridium_neonatale,1.36624
GF10_A3_D34,Veillonella_parvula,1.16038
GF10_A3_D34,Klebsiella_oxytoca,0.49251
GF10_A3_d79,Klebsiella_aerogenes,93.64785
GF10_A3_d79,Enterococcus_faecalis,6.35215
GF10_A3_d80_colon,Klebsiella_aerogenes,94.80328
GF10_A3_d80_colon,Clostridium_sp_7_2_43FAA,1.98778
GF10_A3_d80_colon,Clostridioides_difficile,1.7527
GF10_A3_d80_colon,Clostridium_innocuum,1.01102
GF10_A3_d80_colon,Enterococcus_faecalis,0.44522
GF10_A4_d101,Klebsiella_aerogenes,96.46504
GF10_A4_d101,Enterococcus_faecalis,2.74942
GF10_A4_d101,Clostridium_perfringens,0.68964
GF10_A4_d101,Clostridioides_difficile,0.09591
GF10_A4_d104_colon,Clostridium_perfringens,67.81901
GF10_A4_d104_colon,Clostridium_innocuum,18.87685
GF10_A4_d104_colon,Clostridioides_difficile,9.58638
GF10_A4_d104_colon,Escherichia_coli,3.71776
GF10_A4_d77,Klebsiella_aerogenes,93.17815
GF10_A4_d77,Enterococcus_faecalis,6.82185
GF10_A5_d101,Klebsiella_aerogenes,98.68413
GF10_A5_d101,Enterococcus_faecalis,1.31587
GF10_A5_d104_colon,Klebsiella_aerogenes,95.25225
GF10_A5_d104_colon,Enterococcus_faecalis,4.40762
GF10_A5_d104_colon,Escherichia_coli,0.34014
GF10_A5_d127_colon,Proteus_mirabilis,47.27051
GF10_A5_d127_colon,Klebsiella_aerogenes,37.18621
GF10_A5_d127_colon,Clostridium_innocuum,15.54328
GF10_A56_d101,Klebsiella_aerogenes,96.77465
GF10_A56_d101,Enterococcus_faecalis,2.98674
GF10_A56_d101,Clostridioides_difficile,0.22438
GF10_A56_d101,Clostridium_perfringens,0.01422
GF10_A6_d102,Klebsiella_aerogenes,82.00927
GF10_A6_d102,Clostridium_perfringens,10.11819
GF10_A6_d102,Enterococcus_faecalis,2.90735
GF10_A6_d102,Clostridium_innocuum,1.90886
GF10_A6_d102,Clostridium_asparagiforme,1.44029
GF10_A6_d102,Clostridioides_difficile,1.25486
GF10_A6_d102,Escherichia_coli,0.35076
GF10_A6_d102,Clostridium_lavalense,0.01042
GF10_A6_d103,Klebsiella_aerogenes,27.42982
GF10_A6_d103,Clostridium_perfringens,23.73079
GF10_A6_d103,Escherichia_coli,21.40135
GF10_A6_d103,Clostridioides_difficile,10.46926
GF10_A6_d103,Clostridium_innocuum,9.63699
GF10_A6_d103,Clostridium_asparagiforme,5.31628
GF10_A6_d103,Enterococcus_faecalis,1.6323
GF10_A6_d103,Clostridium_lavalense,0.20251
GF10_A6_d103,Klebsiella_pneumoniae,0.1807
GF10_A6_d104_colon,Escherichia_coli,40.54838
GF10_A6_d104_colon,Clostridium_perfringens,23.20505
GF10_A6_d104_colon,Clostridium_innocuum,16.76044
GF10_A6_d104_colon,Clostridium_asparagiforme,8.07241
GF10_A6_d104_colon,Clostridioides_difficile,7.82776
GF10_A6_d104_colon,Klebsiella_aerogenes,2.33837
GF10_A6_d104_colon,Clostridium_neonatale,0.64504
GF10_A6_d104_colon,Clostridium_lavalense,0.5221
GF10_A6_d104_colon,Clostridium_sp_7_2_43FAA,0.08045
GF10_A7_d103,Klebsiella_aerogenes,96.20757
GF10_A7_d103,Escherichia_coli,2.98369
GF10_A7_d103,Enterococcus_faecalis,0.42759
GF10_A7_d103,Klebsiella_pneumoniae,0.38114
GF10_A7_d104_colon,Klebsiella_aerogenes,99.39981
GF10_A7_d104_colon,Escherichia_coli,0.60019
GF10_A7_d127_colon,Klebsiella_aerogenes,60.05763
GF10_A7_d127_colon,Proteus_mirabilis,39.49972
GF10_A7_d127_colon,Enterococcus_faecalis,0.44265
GF10_A8_d102,Klebsiella_aerogenes,99.20868
GF10_A8_d102,Enterococcus_faecalis,0.79132
GF10_A8_d104_colon,Clostridium_perfringens,25.57739
GF10_A8_d104_colon,Clostridioides_difficile,18.30269
GF10_A8_d104_colon,Klebsiella_oxytoca,15.09717
GF10_A8_d104_colon,Clostridium_neonatale,11.28851
GF10_A8_d104_colon,Clostridium_innocuum,10.92224
GF10_A8_d104_colon,Veillonella_parvula,4.68125
GF10_A8_d104_colon,Klebsiella_michiganensis,3.62742
GF10_A8_d104_colon,Clostridium_paraputrificum,2.81422
GF10_A8_d104_colon,Escherichia_coli,1.81545
GF10_A8_d104_colon,Klebsiella_aerogenes,0.93103
GF10_A8_d104_colon,Enterococcus_faecalis,0.90843
GF10_A8_d104_colon,Peptoniphilus_harei,0.70481
GF10_A8_d104_colon,Campylobacter_ureolyticus,0.64589
GF10_A8_d104_colon,Proteus_mirabilis,0.55796
GF10_A8_d104_colon,Clostridium_sp_7_2_43FAA,0.53559
GF10_A8_d104_colon,Citrobacter_amalonaticus,0.52305
GF10_A8_d104_colon,Klebsiella_pneumoniae,0.39346
GF10_A8_d104_colon,Citrobacter_freundii,0.32537
GF10_A8_d104_colon,Citrobacter_youngae,0.26387
GF10_A8_d104_colon,Varibaculum_cambriense,0.08418
GF10_Adam_d1,Clostridium_asparagiforme,35.61564
GF10_Adam_d1,Clostridium_innocuum,18.67286
GF10_Adam_d1,Clostridioides_difficile,16.20144
GF10_Adam_d1,Proteus_mirabilis,8.91212
GF10_Adam_d1,Klebsiella_oxytoca,6.18029
GF10_Adam_d1,Enterococcus_faecalis,3.39554
GF10_Adam_d1,Clostridium_neonatale,3.02666
GF10_Adam_d1,Clostridium_perfringens,2.52762
GF10_Adam_d1,Clostridium_lavalense,2.14809
GF10_Adam_d1,Clostridium_paraputrificum,2.14325
GF10_Adam_d1,Citrobacter_youngae,0.60128
GF10_Adam_d1,Citrobacter_freundii,0.57522
GF10_Adam_d20,Clostridium_perfringens,32.21886
GF10_Adam_d20,Clostridium_asparagiforme,18.97479
GF10_Adam_d20,Clostridium_innocuum,14.40899
GF10_Adam_d20,Clostridioides_difficile,7.6007
GF10_Adam_d20,Clostridium_neonatale,6.67149
GF10_Adam_d20,Varibaculum_cambriense,5.22338
GF10_Adam_d20,Klebsiella_oxytoca,3.21946
GF10_Adam_d20,Veillonella_parvula,2.88975
GF10_Adam_d20,Proteus_mirabilis,2.75599
GF10_Adam_d20,Enterococcus_faecalis,2.4419
GF10_Adam_d20,Clostridium_paraputrificum,1.12293
GF10_Adam_d20,Citrobacter_freundii,0.94686
GF10_Adam_d20,Clostridium_lavalense,0.94512
GF10_Adam_d20,Citrobacter_youngae,0.49689
GF10_Adam_d20,Finegoldia_magna,0.08288
GF10_C1_COLON_D55,Klebsiella_aerogenes,99.30141
GF10_C1_COLON_D55,Enterococcus_faecalis,0.69859
GF10_C1_d55,Sphingomonas_melonis,100
GF10_C1_d77,Klebsiella_aerogenes,77.28815
GF10_C1_d77,Clostridium_perfringens,22.37811
GF10_C1_d77,Enterococcus_faecalis,0.33375
GF10_C10_COLON_D55,Escherichia_coli,100
GF10_C2_COLON_D35,Klebsiella_aerogenes,50.39036
GF10_C2_COLON_D35,Enterococcus_faecalis,19.11453
GF10_C2_COLON_D35,Anaerococcus_vaginalis,10.57345
GF10_C2_COLON_D35,Varibaculum_cambriense,9.37908
GF10_C2_COLON_D35,Finegoldia_magna,4.43307
GF10_C2_COLON_D35,Bifidobacterium_breve,3.45595
GF10_C2_COLON_D35,Clostridium_neonatale,1.62405
GF10_C2_COLON_D35,Escherichia_coli,0.71548
GF10_C2_COLON_D35,Clostridioides_difficile,0.1811
GF10_C2_COLON_D35,Clostridium_innocuum,0.13294
GF10_C2_COLON_D55,Klebsiella_aerogenes,100
GF10_C2_d101,Klebsiella_aerogenes,96.85893
GF10_C2_d101,Enterococcus_faecalis,1.81701
GF10_C2_d101,Clostridium_perfringens,0.81571
GF10_C2_d101,Clostridioides_difficile,0.50835
GF10_C2_d103,Klebsiella_aerogenes,65.92274
GF10_C2_d103,Clostridium_innocuum,22.40885
GF10_C2_d103,Clostridioides_difficile,10.95255
GF10_C2_d103,Clostridium_bolteae,0.69488
GF10_C2_d103,Enterococcus_faecalis,0.02098
GF10_C2_d104_colon,Klebsiella_oxytoca,45.77106
GF10_C2_d104_colon,Clostridium_innocuum,36.13986
GF10_C2_d104_colon,Clostridioides_difficile,16.18907
GF10_C2_d104_colon,Klebsiella_aerogenes,1.90001
GF10_C2_D32,Klebsiella_aerogenes,80.58598
GF10_C2_D32,Enterococcus_faecalis,6.88325
GF10_C2_D32,Anaerococcus_vaginalis,3.51969
GF10_C2_D32,Clostridium_innocuum,2.71375
GF10_C2_D32,Varibaculum_cambriense,2.51985
GF10_C2_D32,Clostridium_perfringens,1.18282
GF10_C2_D32,Clostridioides_difficile,0.91296
GF10_C2_D32,Clostridium_neonatale,0.7826
GF10_C2_D32,Finegoldia_magna,0.60028
GF10_C2_D32,Bifidobacterium_breve,0.29881
GF10_C2_D33,Klebsiella_aerogenes,95.38841
GF10_C2_D33,Enterococcus_faecalis,2.24202
GF10_C2_D33,Clostridium_perfringens,1.87977
GF10_C2_D33,Clostridioides_difficile,0.4898
GF10_C2_D34,Klebsiella_aerogenes,89.67142
GF10_C2_D34,Enterococcus_faecalis,6.92085
GF10_C2_D34,Veillonella_parvula,1.86638
GF10_C2_D34,Clostridium_perfringens,1.02488
GF10_C2_D34,Clostridium_innocuum,0.38864
GF10_C2_D34,Clostridioides_difficile,0.12783
GF10_C2_d55,Bifidobacterium_breve,30.73702
GF10_C2_d55,Clostridium_neonatale,23.69317
GF10_C2_d55,Clostridioides_difficile,21.10246
GF10_C2_d55,Clostridium_paraputrificum,9.18048
GF10_C2_d55,Clostridium_butyricum,8.68249
GF10_C2_d55,Escherichia_coli,1.81126
GF10_C2_d55,Citrobacter_amalonaticus,1.50076
GF10_C2_d55,Enterococcus_faecalis,1.40212
GF10_C2_d55,Citrobacter_freundii,0.78042
GF10_C2_d55,Clostridium_sp_7_2_43FAA,0.59106
GF10_C2_d55,Morganella_morganii,0.22711
GF10_C2_d55,Klebsiella_oxytoca,0.21617
GF10_C2_d55,Veillonella_parvula,0.07549
GF10_C2_d77,Clostridium_perfringens,55.26831
GF10_C2_d77,Klebsiella_aerogenes,37.39165
GF10_C2_d77,Proteus_mirabilis,4.58283
GF10_C2_d77,Enterococcus_faecalis,1.5488
GF10_C2_d77,Veillonella_parvula,0.71521
GF10_C2_d77,Clostridioides_difficile,0.38524
GF10_C2_d77,Escherichia_coli,0.10797
GF10_C2_d80_colon,Klebsiella_aerogenes,100
GF10_C3_COLON_D35,Klebsiella_aerogenes,65.2473
GF10_C3_COLON_D35,Enterococcus_faecalis,16.68483
GF10_C3_COLON_D35,Anaerococcus_vaginalis,7.22575
GF10_C3_COLON_D35,Varibaculum_cambriense,3.85063
GF10_C3_COLON_D35,Finegoldia_magna,2.54986
GF10_C3_COLON_D35,Clostridioides_difficile,1.83502
GF10_C3_COLON_D35,Escherichia_coli,1.44554
GF10_C3_COLON_D35,Bifidobacterium_breve,1.16108
GF10_C3_d101,Klebsiella_aerogenes,57.27343
GF10_C3_d101,Proteus_mirabilis,39.41208
GF10_C3_d101,Enterococcus_faecalis,0.98472
GF10_C3_d101,Klebsiella_pneumoniae,0.77435
GF10_C3_d101,Proteus_hauseri,0.50496
GF10_C3_d101,Clostridioides_difficile,0.35531
GF10_C3_d101,Clostridium_perfringens,0.35353
GF10_C3_d101,Klebsiella_oxytoca,0.27204
GF10_C3_d101,Escherichia_coli,0.06959
GF10_C3_D33,Klebsiella_aerogenes,99.87258
GF10_C3_D33,Enterococcus_faecalis,0.12742
GF10_C3_d55,Klebsiella_aerogenes,100
GF10_C3_d78,Klebsiella_aerogenes,100
GF10_C4_COLON_D55,Klebsiella_aerogenes,100
GF10_C4_d102_colon,Klebsiella_aerogenes,100
GF10_C4_d55,Bifidobacterium_breve,36.084
GF10_C4_d55,Clostridium_neonatale,23.50977
GF10_C4_d55,Clostridioides_difficile,20.06044
GF10_C4_d55,Clostridium_paraputrificum,12.45071
GF10_C4_d55,Clostridium_butyricum,2.08463
GF10_C4_d55,Enterococcus_faecalis,1.70866
GF10_C4_d55,Escherichia_coli,1.53002
GF10_C4_d55,Klebsiella_oxytoca,0.90128
GF10_C4_d55,Veillonella_parvula,0.87668
GF10_C4_d55,Clostridium_sp_7_2_43FAA,0.6318
GF10_C4_d55,Morganella_morganii,0.11924
GF10_C4_d55,Anaerococcus_hydrogenalis,0.04279
GF10_C4_d77,Klebsiella_aerogenes,39.6182
GF10_C4_d77,Clostridium_perfringens,27.63978
