Sample,taxa,abundance
GF15_C5_d37,Klebsiella,0.50011
GF15_C5_d39_colon,Klebsiella,55.90455
GF15_C5_d39_colon,Citrobacter,43.2718
GF15_C5_d39_colon,Morganella,0.82365
GF15_c5_d71_stool,Bifidobacterium,73.13091
GF15_c5_d71_stool,Klebsiella,20.0779
GF15_c5_d71_stool,Enterococcus,6.72639
GF15_c5_d71_stool,Clostridioides,0.04034
GF15_c5_d71_stool,Aeriscardovia,0.02447
GF15_c5_d74_colon,Klebsiella,100
GF15_c6_d105_stool,Klebsiella,94.07303
GF15_c6_d105_stool,Enterococcus,5.31141
GF15_c6_d105_stool,Escherichia,0.39747
GF15_c6_d105_stool,Bifidobacterium,0.1158
GF15_c6_d105_stool,Clostridioides,0.10229
GF15_c6_d108_colon,Klebsiella,93.2184
GF15_c6_d108_colon,Morganella,4.20019
GF15_c6_d108_colon,Bifidobacterium,2.58141
GF15_C6_d36,Citrobacter,90.43445
GF15_C6_d36,Enterococcus,8.03343
GF15_C6_d36,Morganella,1.13542
GF15_C6_d36,Bifidobacterium,0.3967
GF15_C6_d39_colon,Citrobacter,58.8678
GF15_C6_d39_colon,Klebsiella,30.62426
GF15_C6_d39_colon,Morganella,10.50794
GF15_c6_d71_stool,Klebsiella,97.17756
GF15_c6_d71_stool,Bifidobacterium,2.43546
GF15_c6_d71_stool,Enterococcus,0.38699
GF15_C6_d72_stool,Klebsiella,97.34865
GF15_C6_d72_stool,Bifidobacterium,1.17734
GF15_C6_d72_stool,Enterococcus,0.74597
GF15_C6_d72_stool,Escherichia,0.72805
GF15_c6_d74_colon,Klebsiella,95.40397
GF15_c6_d74_colon,Escherichia,4.59603
GF15_c7_d105_stool,Klebsiella,85.00729
GF15_c7_d105_stool,Escherichia,13.17365
GF15_c7_d105_stool,Citrobacter,1.14041
GF15_c7_d105_stool,Enterococcus,0.67866
GF15_c7_d108_colon,Klebsiella,72.30955
GF15_c7_d108_colon,Morganella,25.69923
GF15_c7_d108_colon,Bifidobacterium,1.99122
GF15_c7_d72_stool,Klebsiella,96.93496
GF15_c7_d72_stool,Bifidobacterium,2.12828
GF15_c7_d72_stool,Enterococcus,0.6453
GF15_c7_d72_stool,Escherichia,0.22729
GF15_c7_d72_stool,Citrobacter,0.06417
GF15_c7_d74_colon,Escherichia,55.98017
GF15_c7_d74_colon,Klebsiella,44.01983
GF15_c8_d108_colon,Klebsiella,96.05291
GF15_c8_d108_colon,Morganella,3.31247
GF15_c8_d108_colon,Bifidobacterium,0.63461
GF15_c8_d74_colon,Klebsiella,81.44946
GF15_c8_d74_colon,Morganella,18.55054
GF15_c9_d108_colon,Klebsiella,74.95247
GF15_c9_d108_colon,Enterococcus,16.14859
GF15_c9_d108_colon,Morganella,8.64956
GF15_c9_d108_colon,Bifidobacterium,0.24938
GF15_cdam_d11_stool,Bifidobacterium,71.43727
GF15_cdam_d11_stool,Clostridium,12.51901
GF15_cdam_d11_stool,Varibaculum,6.81302
GF15_cdam_d11_stool,Escherichia,2.38473
GF15_cdam_d11_stool,Enterococcus,2.03868
GF15_cdam_d11_stool,Clostridioides,1.80948
GF15_cdam_d11_stool,Anaerococcus,0.69377
GF15_cdam_d11_stool,Negativicoccus,0.63803
GF15_cdam_d11_stool,Morganella,0.58223
GF15_cdam_d11_stool,Actinomyces,0.5614
GF15_cdam_d11_stool,Citrobacter,0.44366
GF15_cdam_d11_stool,Finegoldia,0.07872
GF15_cdam_d23_stool,Bifidobacterium,73.54288
GF15_cdam_d23_stool,Clostridium,10.25448
GF15_cdam_d23_stool,Varibaculum,7.3233
GF15_cdam_d23_stool,Clostridioides,2.6427
GF15_cdam_d23_stool,Enterococcus,1.77449
GF15_cdam_d23_stool,Actinomyces,1.40279
GF15_cdam_d23_stool,Anaerococcus,0.8023
GF15_cdam_d23_stool,Negativicoccus,0.77977
GF15_cdam_d23_stool,Finegoldia,0.69063
GF15_cdam_d23_stool,Escherichia,0.43226
GF15_cdam_d23_stool,Klebsiella,0.21255
GF15_cdam_d23_stool,Morganella,0.14184
GF15_cdam_d5_stool,Bifidobacterium,70.97114
GF15_cdam_d5_stool,Clostridium,10.80691
GF15_cdam_d5_stool,Escherichia,4.70988
GF15_cdam_d5_stool,Varibaculum,4.33613
GF15_cdam_d5_stool,Clostridioides,2.76113
GF15_cdam_d5_stool,Enterococcus,2.05436
GF15_cdam_d5_stool,Citrobacter,1.97484
GF15_cdam_d5_stool,Morganella,1.34358
GF15_cdam_d5_stool,Negativicoccus,0.66964
GF15_cdam_d5_stool,Anaerococcus,0.25962
GF15_cdam_d5_stool,Actinomyces,0.06903
GF15_cdam_d5_stool,Klebsiella,0.04375
GF15_cdam_d59_stool,Bifidobacterium,45.77369
GF15_cdam_d59_stool,Clostridium,37.28474
GF15_cdam_d59_stool,Clostridioides,7.13295
GF15_cdam_d59_stool,Enterococcus,3.93378
GF15_cdam_d59_stool,Escherichia,3.34189
GF15_cdam_d59_stool,Citrobacter,0.94386
GF15_cdam_d59_stool,Morganella,0.9386
GF15_cdam_d59_stool,Klebsiella,0.27189
GF15_cdam_d59_stool,Actinomyces,0.24437
GF15_cdam_d59_stool,Varibaculum,0.13422
GF15_d67_B1_stool,Klebsiella,89.87437
GF15_d67_B1_stool,Escherichia,5.35726
GF15_d67_B1_stool,Enterococcus,4.45422
GF15_d67_B1_stool,Bifidobacterium,0.31414
GF15_d67_B2_stool,Klebsiella,98.23413
GF15_d67_B2_stool,Escherichia,0.94117
GF15_d67_B2_stool,Bifidobacterium,0.68199
GF15_d67_B2_stool,Citrobacter,0.09438
GF15_d67_B2_stool,Enterococcus,0.04833
GF15_d67_B3_stool,Klebsiella,95.42633
GF15_d67_B3_stool,Enterococcus,2.23032
GF15_d67_B3_stool,Bifidobacterium,1.7919
GF15_d67_B3_stool,Clostridium,0.23715
GF15_d67_B3_stool,Clostridioides,0.17619
GF15_d67_B3_stool,Escherichia,0.13811
GF15_d67_B4_stool,Klebsiella,87.96908
GF15_d67_B4_stool,Escherichia,11.11226
GF15_d67_B4_stool,Bifidobacterium,0.91866
GF15_d67_B5_stool,Escherichia,61.08733
GF15_d67_B5_stool,Klebsiella,36.55267
GF15_d67_B5_stool,Bifidobacterium,1.91235
GF15_d67_B5_stool,Enterococcus,0.44385
GF15_d67_B5_stool,Clostridioides,0.0038
GF15_d67_B6_stool,Klebsiella,96.43593
GF15_d67_B6_stool,Escherichia,3.47163
GF15_d67_B6_stool,Bifidobacterium,0.09244
GF15_d67_B7_stool,Klebsiella,62.07633
GF15_d67_B7_stool,Escherichia,37.83547
GF15_d67_B7_stool,Enterococcus,0.0882
GF15_d67_B8_stool,Klebsiella,80.43522
GF15_d67_B8_stool,Escherichia,18.98476
GF15_d67_B8_stool,Enterococcus,0.30087
GF15_d67_B8_stool,Bifidobacterium,0.25129
GF15_d67_B8_stool,Clostridioides,0.02786
GF15_d68_B1_colon,Klebsiella,74.11939
GF15_d68_B1_colon,Escherichia,20.78888
GF15_d68_B1_colon,Clostridium,2.64581
GF15_d68_B1_colon,Enterococcus,2.3804
GF15_d68_B1_colon,Clostridioides,0.06551
GF15_d68_B2_stool,Klebsiella,95.15262
GF15_d68_B2_stool,Escherichia,4.34416
GF15_d68_B2_stool,Bifidobacterium,0.44779
GF15_d68_B2_stool,Enterococcus,0.05543
GF15_d68_B5_colon,Escherichia,57.29683
GF15_d68_B5_colon,Klebsiella,42.70317
GF15_d68_B8_stool,Klebsiella,73.61799
GF15_d68_B8_stool,Escherichia,24.43014
GF15_d68_B8_stool,Enterococcus,0.85831
GF15_d68_B8_stool,Clostridioides,0.51121
GF15_d68_B8_stool,Bifidobacterium,0.40566
GF15_d68_B8_stool,Clostridium,0.17669
GF15_d69_B2_stool,Klebsiella,74.08465
GF15_d69_B2_stool,Escherichia,25.91535
GF15_d69_B9_stool,Klebsiella,85.09728
GF15_d69_B9_stool,Escherichia,14.68712
GF15_d69_B9_stool,Citrobacter,0.21559
GF15_d70_B2_colon,Klebsiella,78.11507
GF15_d70_B2_colon,Escherichia,12.66992
GF15_d70_B2_colon,Citrobacter,9.21501
GF15_d70_B4_colon,Escherichia,72.78596
GF15_d70_B4_colon,Klebsiella,17.65198
GF15_d70_B4_colon,Citrobacter,7.8049
GF15_d70_B4_colon,Morganella,1.75717
GF15_d70_B6_colon,Klebsiella,52.75666
GF15_d70_B6_colon,Escherichia,38.30194
GF15_d70_B6_colon,Citrobacter,6.54166
GF15_d70_B6_colon,Morganella,2.39974
GF15_d70_B7_colon,Escherichia,61.53868
GF15_d70_B7_colon,Klebsiella,33.25476
GF15_d70_B7_colon,Morganella,4.37948
GF15_d70_B7_colon,Citrobacter,0.82708
GF15_d70_B8_colon,Klebsiella,55.91147
GF15_d70_B8_colon,Escherichia,37.62309
GF15_d70_B8_colon,Citrobacter,6.46544
GF15_d70_B9_colon,Klebsiella,68.34845
GF15_d70_B9_colon,Escherichia,31.65155
GF15_d71_A1_stool,Klebsiella,99.19541
GF15_d71_A1_stool,Bifidobacterium,0.68593
GF15_d71_A1_stool,Enterococcus,0.11866
GF15_d71_A3_stool,Klebsiella,87.59486
GF15_d71_A3_stool,Enterococcus,11.51468
GF15_d71_A3_stool,Bifidobacterium,0.89046
GF15_d71_A4_stool,Klebsiella,100
GF15_d71_A5_stool,Klebsiella,89.37956
GF15_d71_A5_stool,Escherichia,10.62044
GF15_d71_A6_stool,Klebsiella,51.40696
GF15_d71_A6_stool,Escherichia,46.38553
GF15_d71_A6_stool,Enterococcus,1.37374
GF15_d71_A6_stool,Bifidobacterium,0.83377
GF15_d71_A7_stool,Klebsiella,93.49753
GF15_d71_A7_stool,Escherichia,5.06958
GF15_d71_A7_stool,Bifidobacterium,0.72189
GF15_d71_A7_stool,Enterococcus,0.68107
GF15_d71_A7_stool,Clostridioides,0.02993
GF15_d71_A8_stool,Klebsiella,93.69629
GF15_d71_A8_stool,Enterococcus,2.48143
GF15_d71_A8_stool,Bifidobacterium,2.3082
GF15_d71_A8_stool,Citrobacter,1.12903
GF15_d71_A8_stool,Escherichia,0.38505
GF15_d71_C2_stool,Klebsiella,91.02612
GF15_d71_C2_stool,Enterococcus,8.23437
GF15_d71_C2_stool,Bifidobacterium,0.73952
GF15_d71_C3_stool,Klebsiella,82.68131
GF15_d71_C3_stool,Enterococcus,16.52142
GF15_d71_C3_stool,Bifidobacterium,0.56724
GF15_d71_C3_stool,Clostridioides,0.23003
GF15_d71_C4_stool,Klebsiella,99.77378
GF15_d71_C4_stool,Bifidobacterium,0.22622
GF15_INOC,Enterococcus,29.53727
GF15_INOC,Anaerococcus,28.25817
GF15_INOC,Varibaculum,19.2124
GF15_INOC,Bifidobacterium,8.9089
GF15_INOC,Finegoldia,5.91805
GF15_INOC,Escherichia,2.16499
GF15_INOC,Streptococcus,2.03977
GF15_INOC,Clostridium,1.63877
GF15_INOC,Citrobacter,1.48598
GF15_INOC,Veillonella,0.57167
GF15_INOC,Staphylococcus,0.20551
GF15_INOC,Negativicoccus,0.05851
GF16_A1_d32,Lactobacillus,51.40762
GF16_A1_d32,Escherichia,48.59238
GF16_A1_d35_colon,Mycobacteroides,100
GF16_A2_d32,Lactobacillus,100
GF16_A2_d35_colon,Lactobacillus,56.05929
GF16_A2_d35_colon,Escherichia,43.94071
GF16_A3_d32,Lactobacillus,88.9692
GF16_A3_d32,Escherichia,10.89183
GF16_A3_d32,Enterococcus,0.13897
GF16_A3_d34,Lactobacillus,64.9185
GF16_A3_d34,Lachnospiraceae_unclassified,19.88291
GF16_A3_d34,Escherichia,15.19859
GF16_A3_d35_colon,Enterococcus,100
GF16_a4_d100_stool,Lactobacillus,58.82974
GF16_a4_d100_stool,Escherichia,33.57036
GF16_a4_d100_stool,Lachnospiraceae_unclassified,4.65269
GF16_a4_d100_stool,Enterococcus,2.94721
GF16_A4_d32,Lactobacillus,58.63305
GF16_A4_d32,Escherichia,41.36695
GF16_A5_d32,Lactobacillus,100
GF16_A6_d32,Lactobacillus,79.46103
GF16_A6_d32,Escherichia,20.53897
GF16_A6_d33,Lactobacillus,86.90985
GF16_A6_d33,Escherichia,12.82756
GF16_A6_d33,Enterococcus,0.26259
GF16_A6_d35_colon,Lactobacillus,100
GF16_A7_d32,Lactobacillus,71.43693
GF16_A7_d32,Escherichia,26.98626
GF16_A7_d32,Enterococcus,1.5768
GF16_A7_d34,Lactobacillus,66.35417
GF16_A7_d34,Enterococcus,30.1143
GF16_A7_d34,Escherichia,3.53153
GF16_Adam_d21,Lachnospiraceae_unclassified,62.11439
GF16_Adam_d21,Lactobacillus,18.42038
GF16_Adam_d21,Bacteroides,5.53117
GF16_Adam_d21,Acutalibacter,3.87761
GF16_Adam_d21,Anaerotruncus,3.30882
GF16_Adam_d21,Dorea,2.85901
GF16_Adam_d21,Clostridium,2.67101
GF16_Adam_d21,Enterorhabdus,0.88331
GF16_Adam_d21,Oscillibacter,0.3343
GF16_B1_d32,Lactobacillus,100
GF16_B2_d32,Lactobacillus,100
GF16_B2_d34,Citrobacter,60.27374
GF16_B2_d34,Clostridium,18.96446
GF16_B2_d34,Escherichia,6.87047
GF16_B2_d34,Enterococcus,6.23082
GF16_B2_d34,Bifidobacterium,4.09511
GF16_B2_d34,Clostridioides,2.85289
GF16_B2_d34,Klebsiella,0.5704
GF16_B2_d34,Finegoldia,0.14211
GF16_B5_d32,Lactobacillus,55.60949
GF16_B5_d32,Escherichia,44.39051
GF16_B5_d33_colon,Lactobacillus,70.72955
GF16_B5_d33_colon,Escherichia,29.27045
GF16_B6_d32,Lactobacillus,82.45052
GF16_B6_d32,Escherichia,17.16373
GF16_B6_d32,Enterococcus,0.38575
GF16_c1_d105_stool,Lactobacillus,99.5368
GF16_c1_d105_stool,Escherichia,0.4632
GF16_C1_d34,Lachnospiraceae_unclassified,99.06012
GF16_C1_d34,Anaerotruncus,0.93988
GF16_C1_d35_colon,Enterococcus,98.52817
GF16_C1_d35_colon,Escherichia,1.27653
GF16_C1_d35_colon,Lachnospiraceae_unclassified,0.19531
GF16_c1_d67_stool,Lactobacillus,58.2325
GF16_c1_d67_stool,Escherichia,41.7675
GF16_c1_d69_stool,Lactobacillus,95.05831
GF16_c1_d69_stool,Corynebacterium,2.70888
GF16_c1_d69_stool,Enterorhabdus,1.33174
GF16_c1_d69_stool,Bifidobacterium,0.90106
GF16_c10_d105_stool,Lactobacillus,100
GF16_c10_d106_stool,Lactobacillus,99.81496
GF16_c10_d106_stool,Enterococcus,0.18504
GF16_c2_d105_stool,Lactobacillus,100
GF16_C2_d32,Lactobacillus,93.93863
GF16_C2_d32,Escherichia,5.8537
GF16_C2_d32,Enterococcus,0.20767
GF16_C2_d35_colon,Enterococcus,62.66687
GF16_C2_d35_colon,Escherichia,37.33313
GF16_c2_d67_stool,Lactobacillus,52.2654
GF16_c2_d67_stool,Escherichia,47.60953
GF16_c2_d67_stool,Bacteroides,0.12507
GF16_c2_d68_stool,Lactobacillus,65.32561
GF16_c2_d68_stool,Escherichia,34.37544
GF16_c2_d68_stool,Enterococcus,0.29895
GF16_c2_d69_stool,Lactobacillus,76.37887
GF16_c2_d69_stool,Escherichia,21.96918
GF16_c2_d69_stool,Bacteroides,1.57038
GF16_c2_d69_stool,Enterococcus,0.08157
GF16_c3_d105_stool,Lactobacillus,93.24067
GF16_c3_d105_stool,Escherichia,6.11221
GF16_c3_d105_stool,Bacteroides,0.64712
GF16_C3_d32,Lactobacillus,70.65037
GF16_C3_d32,Escherichia,29.13137
GF16_C3_d32,Enterococcus,0.21826
GF16_C3_d33,Lactobacillus,50.02693
GF16_C3_d33,Escherichia,49.97307
GF16_C3_d35_colon,Escherichia,52.32714
GF16_C3_d35_colon,Enterococcus,47.67286
GF16_c3_d67_stool,Escherichia,69.34372
GF16_c3_d67_stool,Lactobacillus,30.65628
GF16_c4_d105_stool,Lactobacillus,100
GF16_C4_d33,Lactobacillus,84.92995
GF16_C4_d33,Escherichia,9.9767
GF16_C4_d33,Bacteroides,3.76533
GF16_C4_d33,Lachnospiraceae_unclassified,1.32803
GF16_C4_d34,Lachnospiraceae_unclassified,80.80165
GF16_C4_d34,Anaerotruncus,15.0915
GF16_C4_d34,Lactobacillus,4.10685
GF16_C4_d35_colon,Escherichia,50.22141
GF16_C4_d35_colon,Enterococcus,49.43773
GF16_C4_d35_colon,Lactobacillus,0.34086
GF16_c4_d67_stool,Escherichia,55.5187
GF16_c4_d67_stool,Lactobacillus,44.4813
GF16_c4_d69_stool,Escherichia,51.64967
GF16_c4_d69_stool,Lactobacillus,48.35033
GF16_c5_d105_stool,Lactobacillus,100
GF16_C5_d32,Lactobacillus,83.41843
GF16_C5_d32,Escherichia,16.58157
GF16_C5_d35_colon,Enterococcus,53.1508
GF16_C5_d35_colon,Escherichia,46.8492
GF16_c5_d67_stool,Lactobacillus,64.27033
GF16_c5_d67_stool,Escherichia,35.72967
GF16_c5_d68_stool,Lactobacillus,66.7494
GF16_c5_d68_stool,Escherichia,33.2506
GF16_c6_d105_stool,Lactobacillus,97.11774
GF16_c6_d105_stool,Escherichia,2.88226
GF16_c7_d105_stool,Lactobacillus,99.97694
GF16_c7_d105_stool,Enterococcus,0.02306
GF16_inoc_200622,Lactobacillus,76.52548
GF16_inoc_200622,Bacteroides,12.1128
GF16_inoc_200622,Lachnospiraceae_unclassified,8.1886
GF16_inoc_200622,Bifidobacterium,1.7771
GF16_inoc_200622,Clostridium,0.48976
GF16_inoc_200622,Dorea,0.35588
GF16_inoc_200622,Enterorhabdus,0.28876
GF16_inoc_200622,Anaerotruncus,0.25601
GF16_inoc_200622,Erysipelatoclostridium,0.00562
GF17_a1_d31_stool,Escherichia,93.41811
GF17_a1_d31_stool,Klebsiella,5.38901
GF17_a1_d31_stool,Enterococcus,0.6928
GF17_a1_d31_stool,Clostridioides,0.25721
GF17_a1_d31_stool,Clostridium,0.24287
GF17_a2_d31_stool,Escherichia,49.34152
GF17_a2_d31_stool,Klebsiella,46.65107
GF17_a2_d31_stool,Clostridium,2.22322
GF17_a2_d31_stool,Enterococcus,0.99821
GF17_a2_d31_stool,Clostridioides,0.78598
GF17_a3_d31_stool,Klebsiella,66.58655
GF17_a3_d31_stool,Escherichia,31.90807
GF17_a3_d31_stool,Clostridioides,0.72986
GF17_a3_d31_stool,Clostridium,0.43113
GF17_a3_d31_stool,Enterococcus,0.3444
GF17_a4_d31_stool,Escherichia,84.47148
GF17_a4_d31_stool,Klebsiella,15.3911
GF17_a4_d31_stool,Enterococcus,0.13742
GF17_a5_d31_stool,Klebsiella,69.75424
GF17_a5_d31_stool,Escherichia,29.89562
GF17_a5_d31_stool,Enterococcus,0.29929
GF17_a5_d31_stool,Clostridioides,0.03221
GF17_a5_d31_stool,Clostridium,0.01863
GF17_a6_d31_stool,Escherichia,79.261
GF17_a6_d31_stool,Klebsiella,18.98373
GF17_a6_d31_stool,Staphylococcus,1.70309
GF17_a6_d31_stool,Enterococcus,0.05218
GF17_a7_d31_stool,Escherichia,60.34679
GF17_a7_d31_stool,Klebsiella,39.65321
GF17_b2_d31_stool,Escherichia,82.89858
GF17_b2_d31_stool,Klebsiella,16.7656
GF17_b2_d31_stool,Staphylococcus,0.33582
GF17_b3_d31_stool,Escherichia,89.63083
GF17_b3_d31_stool,Klebsiella,10.36917
GF17_b6_d31_stool,Klebsiella,82.71545
GF17_b6_d31_stool,Escherichia,17.20237
GF17_b6_d31_stool,Clostridioides,0.08218
GF17_inoc_200903,Escherichia,55.07845
GF17_inoc_200903,Staphylococcus,32.4877
GF17_inoc_200903,Citrobacter,10.43983
GF17_inoc_200903,Dermabacter,1.26851
GF17_inoc_200903,Klebsiella,0.7255
GF18_a1_d32_stool,Klebsiella,83.2849
GF18_a1_d32_stool,Proteus,14.62759
GF18_a1_d32_stool,Enterococcus,1.12064
GF18_a1_d32_stool,Clostridium,0.55963
GF18_a1_d32_stool,Clostridioides,0.35721
GF18_a1_d32_stool,Erysipelatoclostridium,0.05003
GF18_a1_d33_stool,Klebsiella,44.82786
GF18_a1_d33_stool,Clostridium,33.06333
GF18_a1_d33_stool,Erysipelatoclostridium,9.23303
GF18_a1_d33_stool,Proteus,8.26237
GF18_a1_d33_stool,Clostridioides,3.86084
GF18_a1_d33_stool,Enterococcus,0.75258
GF18_a1_d35_colon,Enterococcus,95.68696
GF18_a1_d35_colon,Erysipelatoclostridium,4.31304
GF18_a2_d33_stool,Klebsiella,99.89463
GF18_a2_d33_stool,Enterococcus,0.10537
GF18_a2_d35_colon,Corynebacterium,90.00249
GF18_a2_d35_colon,Enterococcus,9.99751
GF18_a2_d54_colon,Klebsiella,69.1438
GF18_a2_d54_colon,Erysipelatoclostridium,17.03681
GF18_a2_d54_colon,Enterococcus,8.04728
GF18_a2_d54_colon,Clostridium,4.9243
GF18_a2_d54_colon,Clostridioides,0.84781
GF18_a3_d35_colon,Klebsiella,62.8252
GF18_a3_d35_colon,Enterococcus,31.4095
GF18_a3_d35_colon,Morganella,5.7653
GF18_a3_d54_colon,Klebsiella,74.3342
GF18_a3_d54_colon,Erysipelatoclostridium,13.99392
GF18_a3_d54_colon,Clostridium,8.26287
GF18_a3_d54_colon,Enterococcus,2.80997
GF18_a3_d54_colon,Clostridioides,0.59904
GF18_a4_d32_stool,Klebsiella,98.31302
GF18_a4_d32_stool,Clostridium,0.83823
GF18_a4_d32_stool,Enterococcus,0.50527
GF18_a4_d32_stool,Clostridioides,0.34348
GF18_a4_d33_stool,Klebsiella,49.1073
GF18_a4_d33_stool,Clostridium,25.54918
GF18_a4_d33_stool,Erysipelatoclostridium,20.73127
GF18_a4_d33_stool,Clostridioides,3.73894
GF18_a4_d33_stool,Enterococcus,0.87331
GF18_a4_d35_colon,Enterococcus,99.69597
GF18_a4_d35_colon,Clostridioides,0.30403
GF18_a4_d54_colon,Klebsiella,98.23824
GF18_a4_d54_colon,Enterococcus,1.29312
GF18_a4_d54_colon,Corynebacterium,0.46864
GF18_a5_d54_colon,Klebsiella,82.48128
GF18_a5_d54_colon,Clostridium,8.64404
GF18_a5_d54_colon,Enterococcus,5.0831
GF18_a5_d54_colon,Erysipelatoclostridium,2.95287
GF18_a5_d54_colon,Clostridioides,0.83871
GF18_adam_d33_stoolsoln,Enterococcus,82.66301
GF18_adam_d33_stoolsoln,Erysipelatoclostridium,10.79604
GF18_adam_d33_stoolsoln,Clostridioides,6.20848
GF18_adam_d33_stoolsoln,Varibaculum,0.13864
GF18_adam_d33_stoolsoln,Clostridium,0.13386
GF18_adam_d33_stoolsoln,Klebsiella,0.05997
GF18_b3_d32_stool,Klebsiella,99.85053
GF18_b3_d32_stool,Clostridium,0.08683
GF18_b3_d32_stool,Clostridioides,0.06263
GF18_b3_d33_stool,Klebsiella,87.83785
GF18_b3_d33_stool,Clostridium,6.58196
GF18_b3_d33_stool,Erysipelatoclostridium,4.21408
GF18_b3_d33_stool,Clostridioides,0.7995
GF18_b3_d33_stool,Enterococcus,0.56661
GF18_b3_d35_colon,Klebsiella,100
GF18_b4_d32_stool,Klebsiella,98.19181
GF18_b4_d32_stool,Clostridium,0.71038
GF18_b4_d32_stool,Enterococcus,0.65696
GF18_b4_d32_stool,Clostridioides,0.44084
GF18_b4_d35_colon,Klebsiella,89.91926
GF18_b4_d35_colon,Escherichia,9.7478
GF18_b4_d35_colon,Erysipelatoclostridium,0.33294
GF18_bdam_d33_stoolsoln,Klebsiella,89.66466
GF18_bdam_d33_stoolsoln,Erysipelatoclostridium,6.81325
GF18_bdam_d33_stoolsoln,Clostridioides,1.63715
GF18_bdam_d33_stoolsoln,Citrobacter,1.07446
GF18_bdam_d33_stoolsoln,Enterococcus,0.36124
GF18_bdam_d33_stoolsoln,Clostridium,0.26064
GF18_bdam_d33_stoolsoln,Finegoldia,0.18861
GF18_d0_innoculum,Enterococcus,63.63987
GF18_d0_innoculum,Klebsiella,25.92236
GF18_d0_innoculum,Veillonella,4.65721
GF18_d0_innoculum,Clostridium,2.59811
GF18_d0_innoculum,Erysipelatoclostridium,2.15677
GF18_d0_innoculum,Clostridioides,1.00998
GF18_d0_innoculum,Streptococcus,0.00866
GF18_d0_innoculum,Proteus,0.00704
GF2_A_dam_d33,Bifidobacterium,82.89008
GF2_A_dam_d33,Enterococcus,10.72864
GF2_A_dam_d33,Clostridioides,6.38128
GF2_A_dam_day19,Clostridium,54.82931
GF2_A_dam_day19,Bifidobacterium,24.11772
GF2_A_dam_day19,Clostridioides,13.45147
GF2_A_dam_day19,Enterococcus,3.03895
GF2_A_dam_day19,Escherichia,2.11969
GF2_A_dam_day19,Morganella,0.77949
GF2_A_dam_day19,Negativicoccus,0.72458
GF2_A_dam_day19,Citrobacter,0.70188
GF2_A_dam_day19,Klebsiella,0.23691
GF2_A_dam_day29,Bifidobacterium,50.71415
GF2_A_dam_day29,Enterococcus,48.66391
GF2_A_dam_day29,Clostridioides,0.62194
GF2_A_day1_dad,Clostridium,58.56437
GF2_A_day1_dad,Escherichia,19.03439
GF2_A_day1_dad,Enterococcus,18.3531
GF2_A_day1_dad,Citrobacter,2.35928
GF2_A_day1_dad,Clostridioides,1.68887
GF2_A_day1_mom,Escherichia,39.88051
GF2_A_day1_mom,Clostridium,36.589
GF2_A_day1_mom,Enterococcus,16.52056
GF2_A_day1_mom,Citrobacter,4.23439
GF2_A_day1_mom,Clostridioides,2.65654
GF2_A_day1_mom,Morganella,0.11901
GF2_A1_d37,Clostridium,39.93323
GF2_A1_d37,Bifidobacterium,34.15594
GF2_A1_d37,Veillonella,10.88429
GF2_A1_d37,Clostridioides,9.04741
GF2_A1_d37,Citrobacter,1.67016
GF2_A1_d37,Enterococcus,1.54566
GF2_A1_d37,Escherichia,1.2316
GF2_A1_d37,Varibaculum,0.7294
GF2_A1_d37,Finegoldia,0.41179
GF2_A1_d37,Morganella,0.25964
GF2_A1_d37,Klebsiella,0.13088
GF2_A1_d39,Clostridium,65.33608
GF2_A1_d39,Citrobacter,13.64455
GF2_A1_d39,Escherichia,11.90945
GF2_A1_d39,Clostridioides,7.44743
GF2_A1_d39,Enterococcus,0.99044
GF2_A1_d39,Klebsiella,0.41754
GF2_A1_d39,Bifidobacterium,0.25451
GF2_A1_day28,Escherichia,89.08434
GF2_A1_day28,Citrobacter,10.78076
GF2_A1_day28,Enterococcus,0.13491
GF2_A1_day29,Escherichia,84.27633
GF2_A1_day29,Citrobacter,12.27738
GF2_A1_day29,Enterococcus,1.32712
GF2_A1_day29,Clostridioides,0.91652
GF2_A1_day29,Bifidobacterium,0.67832
GF2_A1_day29,Clostridium,0.52433
GF2_A1_day30,Escherichia,88.14681
GF2_A1_day30,Citrobacter,11.85319
GF2_A1_day31,Clostridium,48.72586
GF2_A1_day31,Escherichia,18.95924
GF2_A1_day31,Clostridioides,14.42131
GF2_A1_day31,Bifidobacterium,11.84523
GF2_A1_day31,Citrobacter,3.81626
GF2_A1_day31,Enterococcus,2.2321
GF2_A1_day32,Escherichia,76.03659
GF2_A1_day32,Citrobacter,14.87342
GF2_A1_day32,Enterococcus,7.43609
GF2_A1_day32,Bifidobacterium,1.65389
GF2_A1_day41,Clostridium,53.22474
GF2_A1_day41,Citrobacter,32.83169
GF2_A1_day41,Bifidobacterium,7.67627
GF2_A1_day41,Clostridioides,3.99425
GF2_A1_day41,Escherichia,0.83782
GF2_A1_day41,Klebsiella,0.60816
GF2_A1_day41,Enterococcus,0.44079
GF2_A1_day41,Morganella,0.38629
GF2_A1_day42,Escherichia,36.56605
GF2_A1_day42,Citrobacter,35.47252
GF2_A1_day42,Clostridium,23.75289
GF2_A1_day42,Bifidobacterium,1.79555
GF2_A1_day42,Clostridioides,1.54374
GF2_A1_day42,Enterococcus,0.86926
GF2_A1_day44,Citrobacter,52.43476
GF2_A1_day44,Escherichia,43.11666
